"","votes","user_id","review_id","stars","date","text","type","business_id"
"253","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","gc9k3OndFbAybgvb8ACXFw","WRgU9AfcPTxcwW5-hL1c1Q",3,"2013-05-19","Burgers are not the best quality. Better than McDonald's but not much better. The fries are fairly thin, but crispy. They aren't bad. The prices are also quite decent. However, their shakes are amazing. Thick and creamy. It's also great that they have hal","review","6ilJq_05xRgek_8qUp36-g"
"254","{""funny"":""4"",""useful"":""3"",""cool"":""1""}","ltUtdCO_VuaB_LrPsYWigg","x8DzS_VPGxnZlwcyj41Tew",1,"2013-06-17","You know what you're getting with a Steak N Shake: it's about one rung up from a McD's in quality, and about two rungs down in quickness. At least, you think you know. 

I used to have a small place in my heart (though the salt and fat weren't very kind t","review","6ilJq_05xRgek_8qUp36-g"
"255","{""funny"":""0"",""useful"":""1"",""cool"":""0""}","y9qnN2hUtzXUfNXeWh2GwA","HNUxIC_8tnG1Z0BpEreLpQ",1,"2013-06-28","I love Steak N Shake. This one, however, leaves a lot to be desired. The food often comes out cold and the servers are apathetic at best. Most of the time, they're downright rude. I highly recommend avoiding this location if possible. There's one on Route","review","6ilJq_05xRgek_8qUp36-g"
"256","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","Q3fFv_ft17OyV-NRF1iQxw","DGGmV1P0vOGgp3kpRd6p-A",4,"2014-01-15","I never thought that I'd be giving Steak 'n Shake a 4 star review, but I really enjoyed my dinner here tonight. It just hit the spot!

I was impressed by our waiter as soon as we walked through the door. He apologized for our very brief wait to be seated ","review","6ilJq_05xRgek_8qUp36-g"
"257","{""funny"":""0"",""useful"":""1"",""cool"":""0""}","9b6REasjDBQAYDpXcKQ2NQ","S1C8EKiCp9bYqD7bOR0TFw",1,"2014-05-03","I like the occasional steak and shake stop.....    but this one has to be the slowest one ever.    The cashier was rude and I could hear her yelling are you fucking kidding me because the register was not working the way she wanted....     wow.... just wo","review","6ilJq_05xRgek_8qUp36-g"
"258","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","IhMklaOEnKAuonG-mG8Ocw","sStl9PeQ9Z-YV2yGHMBnkw",1,"2014-05-13","Every time we come here the service is laughably bad. On this visit a tabe which was sat after us had their food before our server graced us with her surly presence. Good restaurant elsewhere, just avoid this location if you want to get your food inside a","review","6ilJq_05xRgek_8qUp36-g"
"259","{""funny"":""0"",""useful"":""1"",""cool"":""0""}","YhT-EwajidHmw71DgRtdYA","IPkcMDJt_pUAkvyiPBgTQg",1,"2014-06-04","Wow. Dirty and slow.  The floors felt like they had the days burger grease spilled all over, and it took 30 m8n to get our take out order.","review","6ilJq_05xRgek_8qUp36-g"
"260","{""funny"":""1"",""useful"":""1"",""cool"":""0""}","4DrkZqFqLcyRcLWuQUXFeQ","sDSM73YPBQmuIo0G_lqa3A",2,"2014-07-11","This place teeters between a 2 and a 3 star review.  I've had pretty good experiences inside, it's usually the drive-thru where things fall a part.  

It's the rare place I can get a Frisco Melt well, the ONLY place I can get a Frisco Melt!  and that stea","review","6ilJq_05xRgek_8qUp36-g"
"261","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","JAU8sjjfuZkvVNUJST16RQ","u_IKacoI3L3hs_iH_VnkeQ",1,"2014-08-09","This location is terrible. The drive-thru workers are rude and they give you crap food. I waited 5 minutes before being able to order, even when there was only 1 car ahead of me. Then the lady proceeded to ask me if I would like anything on my burger, and","review","6ilJq_05xRgek_8qUp36-g"
"262","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","jThUkO26of_9arLY5zUszg","aih60sjdeIFrLjiTv17O_A",3,"2014-10-15","Steak 'n Shake's food is pretty good and the prices aren't bad for the quantity of food. I ordered a grilled chicken salad with no dressing. The salad looked thrown together and was $5.49 for 2 croutons, tomatoes, carrots, cabbage, lettuce and chicken bre","review","6ilJq_05xRgek_8qUp36-g"
"263","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","jixMpFq1iOHPUd4dBmZT_g","F-N4mHR4QFQkfXbxcqrenA",2,"2014-11-22","Nice staff but apparently there is little manager oversight around 3:28am.

I do like this place.  It must be nice to work somewhere that allows you to choose your own tasks.  Like smoking, sitting and texting.  I'm fine with cooking my food being fourth ","review","6ilJq_05xRgek_8qUp36-g"
"264","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","lARSkAyvPCBOl67dZKMYwQ","PZ5XKOzIkzQOAsn6S-tMNA",2,"2014-11-23","It's okay. Food is cheap but portions are small. For example I order the chicken tenders, and I got 3 little tiny tenders, and a decent amount of fries. Also the restaurant is not really clean either.  This restaurant is not my number 1 choice.","review","6ilJq_05xRgek_8qUp36-g"
"265","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","1dUH7QW07S4DI_okrHhG1Q","RAW1QSmF2sLVTAETqnjlcA",4,"2006-03-08","As far as I'm concerned, Filene's Basement is good for two things: cheap dresses and cheap accessories.

As a young performer, I need good-looking dresses for frequent auditions -- and I need a couple, so I'm not wearing the same thing every time. The d","review","57HN9fGRar_GckBmgHgemA"
"266","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","LYKMElh2u27sPIzoQFaGIQ","Yp2tajj5jjNKLUERky8PIw",4,"2007-08-17","Even when we didn't have a car Filene's Basement was worth the bus trip to the Waterfront. I always find something (usually I find 3-4 things and spend about $60) and better still, I am always still wearing the clothes and shoes 3 months later. 

I kind o","review","57HN9fGRar_GckBmgHgemA"
"267","{""funny"":""0"",""useful"":""0"",""cool"":""1""}","IbvOxKSps_K5wa3a2_jc-Q","T7N-WvctpOzf86RwsGAg8g",5,"2007-09-20","Love this store!  Don't always have much luck with the sales, but I always find something I like here.  This isn't your average Marshall's or TJ Max.  I think the green dress I'm wearing is from Filene's!","review","57HN9fGRar_GckBmgHgemA"
"268","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","7xdvRGaz6fIG6Uh4vPTe2g","CPIQTf3zVD0YoEK0dGJInw",4,"2008-06-20","This is probably my favorite store in Pittsburgh, for the selection and variety of discounted designer clothing. Other stores carry the same stuff but for much, much more, and it's hard to find all the stuff that the Basement carries in one spot. (Yes, I ","review","57HN9fGRar_GckBmgHgemA"
"269","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","7DeM4C66zVflYNrZn_Vv9g","FMXRJU6HO9fJAO-6HpFYDg",2,"2009-06-10","Another store which has gone the way of the Dodo bird. Actually there was nothing basement like about it. What will be done with the empty space that is the question?","review","57HN9fGRar_GckBmgHgemA"
"270","{""funny"":""1"",""useful"":""1"",""cool"":""1""}","8hWBnQA_ckmXoRHYPUmm3g","FyS-haDHyYXOgez_55JmQw",2,"2008-04-12","$9.75 for a red bull and vodka? I'm sorry, I thought I was in Pittsburgh, not New York City. Sing Sing, a dueling piano bar, is fun, but it would be a hell of a lot more fun if I could have more than one watered down drink before I warbled my way through ","review","MKyk4F4HSzHF8v-4cYe3Ww"
"271","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","LhgQq1x4n9ardg1PFo8vgg","923tjSmL0J5FTdiE1wkaxA",3,"2008-12-03","Really enjoyed this a lot more than I thought I would.  The drinks were on the pricey side, but I didn't head here to get smashed.","review","MKyk4F4HSzHF8v-4cYe3Ww"
"272","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","WMTm9HHRA3EewoxTX1Gleg","6QDeLqMlwtwMz60n1TTcLw",5,"2009-06-24","Had a great time at Sing Sing a while ago with friends.  Friendly staff.  Will return.","review","MKyk4F4HSzHF8v-4cYe3Ww"
"273","{""funny"":""1"",""useful"":""1"",""cool"":""1""}","_e5drmTJBSV0yiFBrTimtg","-2cBDvZU0tos9jiardbu2A",5,"2009-12-13","Piano Man to the tune of Gangster's Paradise...what more do I have to say? Get there early if you want a seat, $7 cover and really fun crowd. We had sucha great time and I can't wait to go back.","review","MKyk4F4HSzHF8v-4cYe3Ww"
"274","{""funny"":""1"",""useful"":""0"",""cool"":""0""}","sceRDMICN8wGl-XYbMJ9eQ","IwH0gE8pyGzIAB3WXjmCaw",5,"2010-06-16","SingSing!!! What a blast! One of my favorite places to jam on Earth!! Cool bar, cool town, cool people... What else do you need!! The piano players are great, funny, semi-good lookin'... I mean dude, you gotta go!!! :) Love me some SingSing!","review","MKyk4F4HSzHF8v-4cYe3Ww"
"275","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","j7DlVihvISsgrKFsreR-Qg","7GEU8IZfnqZwTd9zXMPvIg",4,"2010-12-08","Well, the experience did not start well. When we walked in the singing we heard was NOT good. Oy was it not good... Thankfully, it (mostly) improved from there.

So there were 3 piano players rotating out on a half hour basis. So each was on for an hour a","review","MKyk4F4HSzHF8v-4cYe3Ww"
"276","{""funny"":""0"",""useful"":""1"",""cool"":""0""}","MJnIMhzm4onnjtzyprVXJA","emGY8AzjqZ3Tmp4tGyL2Kg",4,"2011-01-17","While we were in Pittsburgh for the Winter Classic on New Years Day, we figured we'd see what the area had to offer for NYE. My wife and I, along with my friend and his girlfriend hit up Sing Sing in Homestead. It's apparently located on what was the site","review","MKyk4F4HSzHF8v-4cYe3Ww"
"277","{""funny"":""1"",""useful"":""2"",""cool"":""0""}","_vS9qNQvx8wVUOIkj4qfAg","39g2XybQLeCqDwas70SZdQ",2,"2011-03-21","In my opinion, Sing Sing is really not worth it. It gets expensive because you drink, maybe start to sing a few lyrics, drink some more, think of a song you wanna hear, put $5 and title of said song on a piece of paper, you drink, they play it, everyone e","review","MKyk4F4HSzHF8v-4cYe3Ww"
"278","{""funny"":""2"",""useful"":""2"",""cool"":""1""}","nEYPahVwXGD2Pjvgkm7QqQ","3Ngk2ziLJzEGs144XhRxIA",4,"2011-03-21","So.Much.Fun! 

I WISH I could play a song at the drop of a hat. Too bad I never took piano lessons and I'd probably end up mumbling half the lyrics other than the chorus. Unless it's Salt n' Pepa's Shoop. 

This is a really great place to go when you have","review","MKyk4F4HSzHF8v-4cYe3Ww"
"279","{""funny"":""5"",""useful"":""4"",""cool"":""4""}","bvu13GyOUwhEjPum2xjiqQ","Y8CsvVEZH3PyxTCuKXTvzA",3,"2011-10-11","Dueling piano bars in Pittsburgh started at Station Square, and they died out. Then when the chain restaurant magnet ""waterfront"" opened in 2000 the parent company of The Rock Bottom Breweries decided to open Sing Sing in back of The Brewery.

When it fir","review","MKyk4F4HSzHF8v-4cYe3Ww"
"280","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","on6y4M6Vh0GlNfcH8SnbHA","-0m63-bqe6KXe43BinxWLw",5,"2011-10-12","If you want to be wowed by musical talent and want to laugh all night, go to Sing Sing :) If you send a dollar up with a song request, they will play it. If they don't know it, they will ask for the person who put the request in so they can sing something","review","MKyk4F4HSzHF8v-4cYe3Ww"
"281","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","on6y4M6Vh0GlNfcH8SnbHA","rKNIRk_K8JFsYHEEva-MWQ",5,"2011-10-14","Sing Sing is awesome!! Give a buck or more and they will play anything, and if they don't know it, they will search for who requested the song so they can do something else the person will enjoy! :) Great humor too!! :)","review","MKyk4F4HSzHF8v-4cYe3Ww"
"282","{""funny"":""1"",""useful"":""3"",""cool"":""1""}","bSkco4ZdB7REFtDsJUVrDA","PN6TIKg9nQZ5FaGeSET-Cw",5,"2013-01-08","What a great time!  This place was awesome!  I wish I lived right down the road, because I could see myself being a regular here.

Honestly, these guys have got some talent, like real talent.  They can play the piano, sing, play guitar, and the drums.  Di","review","MKyk4F4HSzHF8v-4cYe3Ww"
"283","{""funny"":""0"",""useful"":""1"",""cool"":""0""}","ytgLwKzD6B4af5vW56RpJg","5bBzqjUTYSp9yn4mx-uqFA",3,"2013-04-23","Came here with a group of girls and didn't have a reservation. We paid the cover, walked in and it was absolutely packed. There was nowhere to even stand. One of our friends was having issues with an expired license and when we found out that not all of u","review","MKyk4F4HSzHF8v-4cYe3Ww"
"284","{""funny"":""0"",""useful"":""1"",""cool"":""0""}","ozcqOOvFpMvALws8iox3JA","XMvb6dPz9QokzZd3GZX1QQ",2,"2013-06-10","This place has gone significantly down hill.  I've gone to Sing Sing about once a year for the last 6 or 7 years.  When we started going there you couldn't get a seat unless you got there early.  It was always packed.  However, each year the crowd seems t","review","MKyk4F4HSzHF8v-4cYe3Ww"
"285","{""funny"":""0"",""useful"":""0"",""cool"":""1""}","ta5nM41kf1a8FNqV_z4P0w","zxZ3RU0BZRllhny5AewDqA",4,"2013-10-13","Had an absolute blast!! Great for any crowd, any occasion, any age! Ashley the waitress was AMAZING","review","MKyk4F4HSzHF8v-4cYe3Ww"
"286","{""funny"":""0"",""useful"":""2"",""cool"":""1""}","w16jpVr-b-0gd6YHwnIarg","Z3pPo5xNko8KeieelkSadQ",4,"2013-11-27","Picture Billy Joel's ""Piano Man"" DOUBLED mixed with beer, a rowdy crowd, and comedy - Welcome to Sing Sing!  A unique musical experience found in Homestead.

If you're looking to grab a bite to eat or a beer, come on in!  Serving food and brews from Rock ","review","MKyk4F4HSzHF8v-4cYe3Ww"
"287","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","Y60GNpBlMkORQum9GYNfEw","hhEG9RvTmoiB7dDb9VMi-Q",4,"2013-12-01","First time here tonight and I must say I wasn't sure if I wanted to go. It seemed like it might be ok but nothing special but I decided to go with friends and man did I have a blast. The $7 door charge was great figuring u had music from 8 until probably ","review","MKyk4F4HSzHF8v-4cYe3Ww"
"288","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","fVCwHdAELZAa_YuderbTdg","Icibp_CoXkmfZzqM-vsdnA",5,"2014-01-20","Went here for the first time this past weekend. Needless to say I'll be returning! It was a blast!!!

It was cheap to get in and since we got there a bit earlier we got a semi-good table. Though it was very annoying that people had reserved tables right u","review","MKyk4F4HSzHF8v-4cYe3Ww"
"289","{""funny"":""0"",""useful"":""1"",""cool"":""1""}","_f-Vd7RXlwd03jEzzLetOg","Gk8PYxCfvlp2VKnhGCAhpQ",4,"2014-02-02","My friend is a piano teacher, so I took it as a good sign that Sing Sing would be quality stuff. It was her birthday, and I didn't really know anything about dueling piano bars. I was picturing glossy black grand pianos with glittering notes, pianists in ","review","MKyk4F4HSzHF8v-4cYe3Ww"
"290","{""funny"":""2"",""useful"":""3"",""cool"":""3""}","ckLyJAIbb4Do-ymu8fwMQQ","XjePxWvcSvDMGvm5bpGMEg",4,"2014-08-30","Always a good time, although it's definitely not a place I would visit often. It's great for groups....which is quite obvious since there are always several folks there for bachelorette  parties and birthdays. 

Shut out to the piano players, who can not ","review","MKyk4F4HSzHF8v-4cYe3Ww"
"291","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","Mt-HIc3ki8oEiGyQK2LHEw","mHOQp6BJxgFNwJgQgozKaw",3,"2014-09-07","The musicians at this place work hard to entertain the crowd, so I can't say they are all bad.  However the minimum for a song request is $5.  I spent $20 on a song for my girlfriend and they NEVER played it!!  They were playing songs for $5 and $10, but ","review","MKyk4F4HSzHF8v-4cYe3Ww"
"292","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","UoIVK-Q9iw0hzbvml0kPkw","ppHUXqzfZK5XUIWo6wZXkw",2,"2014-10-19","I went here with a bachelorette party. We had reservations, which was good because it was packed that Saturday night. The performers were very talented, but the acoustics were strangely off.   The theme that ran through the whole show was, to quote some p","review","MKyk4F4HSzHF8v-4cYe3Ww"
"293","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","S-cLXeiWkUVnCDPEtu55Vw","9ZKOzKuxIM_DgKC8bb3wWg",1,"2014-11-28","He was incredibly sexist/homophobic. He could barely play the piano and when we finally recognized a song we could actually dance to he literally asked me to get off stage because he didn't like another on stage who could actually dance with the girls.","review","MKyk4F4HSzHF8v-4cYe3Ww"
"294","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","UeYvqmyUICiVnUbN4BLEpg","Y_0ZwLiYoySl577SVY0g2w",3,"2015-01-02","Pretty fun place to go every once in a while, but, believe me, by the end of the night you'll be ready to go. The show lasts around 5 hours, by the 3 hour mark you'll be sick of sitting there in the crowd with your $9 a pop drinks listening to the same di","review","MKyk4F4HSzHF8v-4cYe3Ww"
