name,city,categories,longitude,latitude,review_count
Sushi Zen,North Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.1957942,36.2393386,63
Mr Tofu,Las Vegas,"[Korean, Restaurants]",-115.1917,36.126437,211
Jimboy's Tacos,Las Vegas,"[Fast Food, Mexican, Restaurants]",-115.230569,36.159674,3
Bob's Big Boy,Las Vegas,"[American (New), Restaurants]",-115.288456,36.290462,5
Heidi's Brooklyn Deli,Las Vegas,"[Sandwiches, Salad, Restaurants]",-115.119046,36.06513,62
Blondies Sports Bar & Grill,Las Vegas,"[Bars, Restaurants, American (Traditional), Sports Bars, Nightlife]",-115.1681462,36.11028292,240
Tri-State Pizza,Las Vegas,"[Italian, Pizza, Sandwiches, Restaurants]",-115.2787875,36.0420917,5
M & M Soul Food Cafe,Las Vegas,"[Soul Food, Southern, Restaurants]",-115.1931095,36.15880562,343
Seafood City Supermarket,Las Vegas,"[Grocery, Filipino, Food, Seafood Markets, Specialty Food, Restaurants]",-115.135927,36.1181399,106
Burger Palace,Las Vegas,"[Burgers, Restaurants]",-115.172435,36.1181689,34
Viva El Taco,Las Vegas,"[Fast Food, Mexican, Restaurants]",-115.2975745,36.0977777,4
House of Lords at Sahara Hotel and Casino,Las Vegas,"[Steakhouses, Restaurants]",-115.156483,36.142229,16
All-American Bar & Grille,Las Vegas,"[Bars, Restaurants, American (Traditional), Sports Bars, Nightlife]",-115.136389,36.17389145,200
Nanay Gloria's Filipino Fastfood and Asian Market,Las Vegas,"[Filipino, Restaurants]",-115.1364552,36.1387481,39
Popeye's,Las Vegas,[Restaurants],-115.1360221,36.1008067,4
Rockin' Baja Lobster,Las Vegas,"[Seafood, Restaurants]",-115.24534,36.071018,5
Pho Thanh Huong,Las Vegas,"[Vietnamese, Restaurants]",-115.138668,36.1001831,213
Hamada of Japan,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.172535,36.115656,22
Joe's New York Pizza,Las Vegas,"[Pizza, Restaurants]",-115.151261,36.108898,171
Panini Cafe,Las Vegas,"[Kosher, Sandwiches, Restaurants]",-115.2980803,36.1434111,36
HoneyBaked,Las Vegas,"[Sandwiches, Delis, Restaurants, Event Planning & Services, Caterers]",-115.2689319,36.2745551,12
Pizza Hut,Las Vegas,"[Pizza, Restaurants]",-115.2951908,36.14521261,11
Subway,Las Vegas,"[Fast Food, Sandwiches, Restaurants]",-115.1722727,36.0415696,17
Jack In the Box,Las Vegas,"[Fast Food, Restaurants]",-115.1260166,35.9986391,3
Subway,Las Vegas,"[Fast Food, Sandwiches, Restaurants]",-115.279633,36.05334755,9
Taco Bell,Las Vegas,"[Fast Food, Mexican, Tex-Mex, Restaurants]",-115.27919,36.05545,14
Freed's Bakery,Las Vegas,"[Bakeries, Food, Breakfast & Brunch, American (New), Restaurants]",-115.1199725,36.01098932,326
Taco Bell,Las Vegas,"[Fast Food, Mexican, Tex-Mex, Restaurants]",-115.26095,36.14356,5
Buffalo Wild Wings,North Las Vegas,"[Bars, American (Traditional), Sports Bars, Nightlife, Chicken Wings, Restaurants]",-115.138017,36.276898,73
Wendy's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.146372,36.124423,6
A Thyme For All Seasons,Las Vegas,"[Cafes, Restaurants]",-115.1583224,36.0577328,54
Taco Bell,Las Vegas,"[Fast Food, Mexican, Tex-Mex, Restaurants]",-115.233322,36.24042,6
Buffalo Wild Wings,N. Las Vegas,"[Bars, American (Traditional), Sports Bars, Nightlife, Chicken Wings, Restaurants]",-115.1422441,36.24000722,77
McDonald's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.2629554,36.1591549,9
Sushi Roku,Las Vegas,"[Bars, Sushi Bars, Japanese, Nightlife, Lounges, Restaurants]",-115.17305,36.118966,649
Port of Subs,Las Vegas,"[Sandwiches, Restaurants]",-115.1259765,36.1588446,4
Fausto's Mexican Grill,Las Vegas,"[Mexican, Restaurants]",-115.243934,36.04577,73
Sophia's Pizza & Subs,North Las Vegas,"[Pizza, Restaurants]",-115.120791,36.240227,3
Ricardo's,Las Vegas,"[Mexican, Restaurants]",-115.2085247,36.1155262,179
Village Pub & Poker,Las Vegas,"[American (Traditional), Restaurants]",-115.2435629,36.0509873,41
International House of Pancakes,Las Vegas,"[Food, Coffee & Tea, Breakfast & Brunch, Restaurants]",-115.3065246,36.1910528,26
Shucks Tavern & Oyster Bar,Las Vegas,"[Seafood, Bars, Restaurants, Sports Bars, Nightlife]",-115.288192,36.291036,154
Del Taco,N Las Vegas,"[Mexican, Restaurants]",-115.1160637,36.23938794,8
Denny's,Las Vegas,[Restaurants],-115.252325,36.1951421,23
Kfc,Las Vegas,[Restaurants],-115.2265,36.195376,3
The Olive Mediterranean Grill,Las Vegas,"[Hookah Bars, Bars, Mediterranean, Nightlife, Restaurants]",-115.0903923,36.07184399,93
Sushi Bar Sage,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.234077,36.241946,69
Villa Pizza,Las Vegas,"[Pizza, Restaurants]",-115.3519,36.1373,11
Burger King,Las Vegas,"[Burgers, Restaurants]",-115.172557,36.1156338,12
PT's,Las Vegas ,"[Bars, Pubs, Nightlife, American (New), Sports Bars, Restaurants]",-115.067036,36.137371,4
Burger King,Las Vegas,"[Fast Food, Restaurants]",-115.2059561,36.1155194,6
McDonald's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.1464136,36.1716777,8
Subway,Las Vegas,"[Fast Food, Sandwiches, Restaurants]",-115.2250365,36.1593762,8
KFC,Las Vegas,"[Fast Food, Restaurants]",-115.1341975,36.0128717,20
Big Town Hero,Las Vegas,"[American (New), Restaurants]",-115.1068951,36.0718982,3
Strip House Steak House,Las Vegas,"[Food, Desserts, Steakhouses, Restaurants]",-115.1720525,36.11011835,286
McDonald's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.11401,36.1002787,13
Rubio's Fresh Mexican Grill,Las Vegas,"[Mexican, Restaurants]",-115.334816,36.1551327,28
Lino's Pizza & Subs,Las Vegas,"[Pizza, Restaurants]",-115.2513918,36.2636158,28
Mama Mia Pizza,Las Vegas,"[Italian, Pizza, Restaurants]",-115.261617,36.1133059,18
Sababa,Las Vegas,"[Kosher, Middle Eastern, Restaurants]",-115.2784531,36.1309442,116
Uncle Angelo's Pizza Joint,North Las Vegas,"[Italian, Pizza, Restaurants]",-115.1322078,36.1926264,21
Taco Maker,Las Vegas,"[Mexican, Restaurants]",-115.170815,36.1274245,13
Eat 'em Sandwiches,Las Vegas,"[Sandwiches, Restaurants]",-115.105022,36.056199,3
Subway,Las Vegas,"[Fast Food, Sandwiches, Restaurants]",-115.1730081,36.1282071,8
China A Go Go,Las Vegas,"[Chinese, Restaurants]",-115.2057088,35.9975534,32
Hue Thai,Las Vegas,"[Thai, Vietnamese, Chinese, Restaurants]",-115.211199,36.125587,239
Rainbow's End Las Vegas Natural Foods,Las Vegas,"[Food, Grocery, Health & Medical, Nutritionists, Restaurants]",-115.1391949,36.1445199,58
Ali Baba Cuisine,Las Vegas,"[Mediterranean, Middle Eastern, Restaurants]",-115.1162048,36.0292843,60
Taqueria El Tizon Grill,Las Vegas,[Restaurants],-115.0969183,36.2157057,6
Giuseppe's Bar & Grille,Las Vegas,"[Nightlife, Bars, Restaurants, Sports Bars, Italian]",-115.279971,36.078642,90
Taco Bell,Las Vegas,"[Fast Food, Mexican, Tex-Mex, Restaurants]",-115.152126,36.042352,16
Baskin Robbins,Las Vegas,"[Food Stands, Restaurants]",-115.117567,36.100669,8
Subway,Las Vegas,"[Fast Food, Sandwiches, Restaurants]",-115.120338,36.09949,8
Del Taco,Las Vegas,"[Mexican, Restaurants]",-115.1657957,36.1585615,11
Jack in the Box,Las Vegas,"[Fast Food, Restaurants]",-115.079179,36.158547,5
Lino's Pizzeria & Italian Restaurant,North Las Vegas,"[Pizza, Restaurants]",-115.1957943,36.2393385,37
Panda Express,Las Vegas,"[Chinese, Restaurants]",-115.0531031,36.1022582,4
Rigos Taco,Las Vegas,"[Mexican, Restaurants]",-115.1896285,36.1329257,10
Subway,North Las Vegas,"[Fast Food, Sandwiches, Restaurants]",-115.154596,36.260539,4
Del Taco,Las Vegas,"[Mexican, Restaurants]",-115.222848,36.1439329,10
Subway,Las Vegas,"[Fast Food, Sandwiches, Restaurants]",-115.190245,36.132914,3
Fireside Restaurant & Tavern,Las Vegas,"[Bars, American (New), Nightlife, Restaurants]",-115.1510466,36.02534349,66
Pizza Hut,Las Vegas,"[Pizza, Restaurants]",-115.1084585,36.1305272,6
Cugino's Italian Deli,Las Vegas,"[Delis, Restaurants, Pizza, Italian]",-115.1364041,36.106605,302
McDonald's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.279608,36.125528,13
Coco's Restaurant,Las Vegas,"[Breakfast & Brunch, Restaurants]",-115.1195456,36.1001032,10
Panda Express,Las Vegas,"[Chinese, Restaurants]",-115.334816,36.1551327,14
Subway,Las Vegas,"[Fast Food, Sandwiches, Restaurants]",-115.137138,36.010778,9
Taco Bell,North Las Vegas,"[Fast Food, Mexican, Tex-Mex, Restaurants]",-115.18022,36.26228,7
Mama Luigi's Pizzeria,Las Vegas,"[Pizza, Restaurants]",-115.3048029,36.1004312,5
Champion Gourmet,Las Vegas,"[Taiwanese, Chinese, Restaurants]",-115.211199,36.125587,12
Subway,Las Vegas,"[Fast Food, Sandwiches, Restaurants]",-115.149172,36.05753,8
Subway,Las Vegas,"[Fast Food, Sandwiches, Restaurants]",-115.2660053,36.1442303,5
Man Na,Las Vegas,"[Korean, Restaurants]",-115.2367146,36.1586036,37
Asian Express,Las Vegas,"[Thai, Chinese, Restaurants]",-115.172455,36.0243843,5
Morton's The Steakhouse,Las Vegas,"[Steakhouses, Restaurants]",-115.1531462,36.1148342,149
Jack in the Box,Las Vegas,"[Fast Food, Restaurants]",-115.1841941,36.1004847,7
Bomas Bar & Grill,Las Vegas,"[Bars, American (Traditional), Nightlife, Restaurants]",-115.2785401,36.0423566,31
China A Go Go,North Las Vegas,"[Chinese, Restaurants]",-115.2068887,36.2624136,31
The Maple Tree,Las Vegas,"[Breakfast & Brunch, American (Traditional), Gluten-Free, Restaurants]",-115.2234519,36.1256634,204
Asian Fresh,Las Vegas,"[Asian Fusion, Restaurants]",-115.168455,36.103191,16
La Sirena,Las Vegas,"[Mexican, Restaurants]",-115.118237,36.1454189,3
Jersey Mike's Subs,Las Vegas,"[Delis, Fast Food, Sandwiches, Restaurants]",-115.1542695,36.1186973,45
Charlie Palmer Steak,Las Vegas,"[Steakhouses, American (New), Restaurants]",-115.1737761,36.0909158,236
McDonald's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.1178848,36.0418557,8
Jack in the Box,Las Vegas,"[Fast Food, Restaurants]",-115.110177,36.130127,3
McDonald's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.209037,36.114845,13
Panda Express,North Las Vegas,"[Chinese, Restaurants]",-115.1798569,36.2633616,9
Shish Kabob House,Las Vegas,"[Mediterranean, Middle Eastern, Restaurants]",-115.236636,36.114921,178
Burger King,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.1219087,36.0207221,15
Wing Stop,Las Vegas,"[Chicken Wings, Restaurants]",-115.0619736,36.16621435,31
Pho Hoang,Las Vegas,"[Vietnamese, Chinese, Restaurants]",-115.24387,36.051627,11
Pizza Hut,Las Vegas,"[Pizza, Restaurants]",-115.1523787,36.041297,12
Long John Silver's,Las Vegas,"[Fast Food, Restaurants]",-115.2048129,36.1586703,11
Taco Bell,Las Vegas,"[Fast Food, Mexican, Tex-Mex, Restaurants]",-115.29728,36.10006,12
Mexitalia X-Press,Las Vegas,"[Mexican, Restaurants]",-115.1626825,36.1372759,6
Long John Silver's,Las Vegas,"[Seafood, Fast Food, Restaurants]",-115.121305,36.0420645,17
Chuck E Cheese's,Las Vegas,"[Pizza, Restaurants]",-115.3079676,36.11342973,32
Las Americas,Las Vegas,"[Peruvian, Restaurants]",-115.1187783,36.1452214,26
McDonald's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.2070452,35.99890185,20
Angelina's Pizzeria,Las Vegas,"[Pizza, Restaurants]",-115.0468674,36.15805817,39
Chili's Grill & Bar,Las Vegas,"[Bars, Restaurants, Nightlife, Tex-Mex]",-115.1723524,36.0532414,89
El Pollo Loco,Las Vegas,"[Fast Food, Mexican, Restaurants]",-115.180591,36.238856,23
Raising Cane's,Las Vegas,"[American (Traditional), Fast Food, Chicken Wings, Restaurants]",-115.2042446,36.15859989,114
Pizza Hut,Las Vegas,"[Pizza, Restaurants]",-115.2473953,36.261217,3
Tacos Mexico,Las Vegas,"[Mexican, Restaurants]",-115.1534046,36.1503339,68
Panda Express,Las Vegas,"[Fast Food, Chinese, Restaurants]",-115.0795963,36.1738738,5
Great Steak & Potato,Las Vegas,"[Fast Food, Restaurants]",-115.1557538,36.1652351,3
Kfc,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.222461,36.125859,7
Qdoba Mexican Grill,Las Vegas,"[Mexican, Restaurants]",-115.2098642,36.1002283,33
Popeyes Chicken And Biscuits,Las Vegas,"[Fast Food, Restaurants]",-115.2971243,36.111488,5
Roberto's Taco Shop,Las Vegas,"[Fast Food, Mexican, Restaurants]",-115.1728181,36.1615258,17
Egg Works,Las Vegas,"[Brasseries, Breakfast & Brunch, American (Traditional), Restaurants]",-115.2955864,36.11451716,335
Jack In the Box,Las Vegas,"[Fast Food, Restaurants]",-115.136447,36.101639,10
Samurai Sam's Teriyaki Grill,Las Vegas,"[Japanese, Restaurants]",-115.3073046,36.1135548,43
Cafe Modena,Las Vegas,"[Food, Desserts, Seafood, Pizza, Restaurants]",-115.128906,36.057248,14
Boston's,Las Vegas,"[American (Traditional), Restaurants]",-115.3053069,36.1135909,3
Mother's Korean Grill,Las Vegas,"[Korean, Barbeque, Restaurants]",-115.1963604,36.1253986,204
Bilbo's Bar & Grill,North Las Vegas,"[Bars, American (Traditional), Nightlife, Restaurants]",-115.20662,36.263093,11
Steiner's,Las Vegas,"[Pubs, Bars, American (Traditional), Nightlife, Restaurants]",-115.2768107,36.2190148,59
Denny's Restaurant,Las Vegas,"[Breakfast & Brunch, Restaurants]",-115.1727677,36.1040794,76
Tony's Mexican Food 2,North Las Vegas,"[Mexican, Restaurants]",-115.1822805,36.2390689,45
Subway,Las Vegas,"[Fast Food, Sandwiches, Restaurants]",-115.062519,36.195433,4
Taco Bell,Las Vegas,"[Fast Food, Mexican, Tex-Mex, Restaurants]",-115.27891,36.21878,5
Burger King,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.078011,36.1586877,3
Arby's Roast Beef Sandwich Restaurants,Las Vegas,"[Sandwiches, Restaurants]",-115.2969914,36.1015732,10
Popeye's Chicken & Biscuits,Las Vegas,"[Fast Food, Southern, Restaurants]",-115.1360221,36.1008067,15
Very Venice,Las Vegas,[Restaurants],-115.1696112,36.1214517,8
China Joy,Las Vegas,"[Chinese, Restaurants]",-115.137808,36.011597,28
Panda Express,N Las Vegas,"[Fast Food, Chinese, Restaurants]",-115.1751,36.2224,10
Burger King,Las Vegas,"[Fast Food, Restaurants]",-115.241843,36.217716,6
Capriotti's Sandwich Shop,Las Vegas,"[Sandwiches, Restaurants]",-115.171712,36.0152797,126
Thai Food To Go,Las Vegas,"[Thai, Restaurants]",-115.103766,36.130228,177
California Pizza Kitchen,Las Vegas,"[American (New), Pizza, Restaurants]",-115.1743889,36.12033871,102
Villa Pizza,Las Vegas,"[Pizza, Restaurants]",-115.26569,36.264255,5
Bleu Gourmet,Las Vegas,"[Restaurants, Event Planning & Services, Caterers]",-115.2857741,36.1584817,7
Redstone Grill,Las Vegas,"[Bars, Seafood, Restaurants, Nightlife, Steakhouses, Sandwiches]",-115.2972153,36.0979526,3
Subway,Las Vegas,"[Fast Food, Sandwiches, Restaurants]",-115.162926,36.135911,4
Shizen Japanese Restaurant,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.291162,36.175797,37
K's Bbq,Las Vegas,"[Barbeque, Restaurants]",-115.1721706,36.0151319,3
Seattle Dan's Pizza Pasta & Grinders,Las Vegas,"[Pizza, Restaurants]",-115.2760775,36.1439269,29
Straight From Philly Stakeout,North Las Vegas,"[Seafood, Cheesesteaks, Sandwiches, Restaurants]",-115.1671754,36.239132,26
Outback Steakhouse,Las Vegas,"[Steakhouses, Restaurants]",-115.171547,36.055728,109
Sonic Drive-In,Las Vegas,"[American (Traditional), Fast Food, Restaurants]",-115.19734,36.116176,130
Khoury's Mediterranean Restaurant,Las Vegas,"[Greek, Mediterranean, Middle Eastern, Restaurants]",-115.2986223,36.0770695,173
La Piazza,Las Vegas,"[Restaurants, Italian]",-115.139396,36.181417,36
McDonald's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.171897,36.090535,19
Carl's Jr,Las Vegas,"[Fast Food, Restaurants]",-115.153972,36.147909,8
El Diamante Restaurant,Las Vegas,"[Mexican, Restaurants]",-115.1104584,36.15923691,16
Grotto Ristorante,Las Vegas,"[Bars, Restaurants, Nightlife, Italian]",-115.1445575,36.1702644,235
China Kitchen,Las Vegas,"[Chinese, Restaurants]",-115.0647517,36.2402412,13
Cypress Street Marketplace,Las Vegas,"[Fast Food, Restaurants]",-115.177901,36.1171675,84
Wendy's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.07009,36.115253,6
Taco Bell,Las Vegas,"[Fast Food, Mexican, Tex-Mex, Restaurants]",-115.10091,36.08636,5
Panevino Deli,Las Vegas,"[Delis, Restaurants, Italian]",-115.162336,36.070665,40
Village Pub Bar & Grill,Las Vegas,"[Arts & Entertainment, Casinos, Nightlife, Restaurants]",-115.0998114,36.114659,15
Kan's Kitchen,Las Vegas,"[Chinese, Restaurants]",-115.2249939,36.1272235,10
"Arizona Charlie's Boulder Casino, Hotel & RV Resort",Las Vegas,"[Arts & Entertainment, Restaurants, RV Parks, Casinos, Event Planning & Services, Hotels & Travel, American (New), Hotels]",-115.075618,36.1230335,43
Jack in the Box,Las Vegas,"[Fast Food, Restaurants]",-115.2352271,36.1594187,3
"Top This Pizza, Inc.",Las Vegas,"[Italian, Pizza, Chicken Wings, Restaurants]",-115.1386502,36.1008602,28
Dennys,Las Vegas,"[American (Traditional), Diners, Restaurants]",-115.2660053,36.1442303,25
Lucky Cheng's Restaurant,Las Vegas,"[Asian Fusion, Restaurants]",-115.1707331,36.1111846,10
Royal Persis,Las Vegas,"[Persian/Iranian, Mediterranean, Restaurants]",-115.112467,36.11543,14
Baja Fresh Mexican Grill,Las Vegas,"[Mexican, Restaurants]",-115.0621835,36.1566045,8
KFC,Las Vegas,"[Fast Food, Restaurants]",-115.10451,36.0999633,8
McDonald's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.0803587,36.1590036,4
KFC,Las Vegas,"[Fast Food, Restaurants]",-115.171626,36.12809,3
Wasabi Jane's Venetiaen,Las Vegas,"[Japanese, Restaurants]",-115.169617,36.121428,4
Ito'y Sariling Atin,Las Vegas,"[Filipino, Restaurants]",-115.1370594,36.14303557,71
Roberta's Steakhouse,Las Vegas,"[Steakhouses, Restaurants]",-115.138595,36.169089,3
Port of Subs,Las Vegas,"[Sandwiches, Restaurants]",-115.1114989,36.1295515,6
Aurelio's Pizza,Las Vegas,"[Italian, Pizza, Restaurants]",-115.2627104,36.2184533,19
Subway,Las Vegas,"[Fast Food, Sandwiches, Restaurants]",-115.1747367,36.143305,4
Rocco's NY Pizzeria,Las Vegas,"[Pizza, Restaurants]",-115.3329908,36.16122701,184
McDonald's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.2977975,36.0995338,10
La Costa Del Sol,Las Vegas,"[Latin American, Mexican, Salvadoran, Restaurants]",-115.0640667,36.1458209,14
Arby's,Las Vegas,"[Fast Food, Restaurants]",-115.06613,36.113372,5
Tipps Thai Buffet & Live Cooking Station,Las Vegas,"[Thai, Buffets, Restaurants]",-115.219839,36.1260199,6
The Ka,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.0835713,36.0550762,33
McDonald's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.224075,36.100462,7
Steiner's A Nevada Style Pub,Las Vegas,"[Pubs, Bars, American (Traditional), Nightlife, Restaurants]",-115.1715978,36.0407783,144
N & N Oriental,Las Vegas,"[Thai, Restaurants]",-115.1372406,36.1068493,20
Thai Original BBQ,Las Vegas,"[Thai, Restaurants]",-115.1366006,36.1411656,51
Marcos,Las Vegas,"[Pizza, Restaurants]",-115.2345767,36.1963267,6
Aloha Kitchen,Las Vegas,"[Hawaiian, Restaurants]",-115.078234,36.1592631,75
Joe's Seafood Prime Steak & Stone Crab,Las Vegas,"[Seafood, Steakhouses, Restaurants]",-115.1766881,36.1174528,1023
DiVine Events,Las Vegas,"[Cafes, Event Planning & Services, Party & Event Planning, Restaurants]",-115.1886166,36.0749889,19
Burger King,Las Vegas,"[Fast Food, Restaurants]",-115.21211,36.159596,5
Little Dumpling,Las Vegas,"[Thai, Chinese, Restaurants]",-115.2613293,36.2800493,41
MIX,Las Vegas,"[Bars, French, Nightlife, Lounges, American (New), Restaurants]",-115.177814,36.0930659,933
Memphis Championship Barbecue,Las Vegas,"[Barbeque, Restaurants]",-115.244204,36.155701,44
Long John Silver's,Las Vegas,"[Fast Food, Restaurants]",-115.0617902,36.17328063,6
Chicago Tasty Dogs,Las Vegas,"[Hot Dogs, Restaurants]",-115.1189623,36.0123098,33
Subway,Las Vegas,"[Fast Food, Sandwiches, Restaurants]",-115.2498459,36.2404081,9
Yassou,Las Vegas,"[Greek, Mediterranean, Restaurants]",-115.263591,36.158669,250
Palm Pizza,Las Vegas,"[Pizza, Restaurants]",-115.10086,36.1585279,12
China Star,North Las Vegas,"[Chinese, Restaurants]",-115.1566808,36.2392218,21
Smith's Food & Drug Centers,Las Vegas,"[Food, Bakeries, Grocery, Sandwiches, Restaurants]",-115.3128559,36.1002484,30
La Salsa,Las Vegas,"[Mexican, Restaurants]",-115.146372,36.124423,48
Jack In the Box,Las Vegas,"[Fast Food, Restaurants]",-115.2787734,36.2200472,9
Panda Express,Las Vegas,"[Chinese, Restaurants]",-115.1190814,36.1417868,6
Mimi's Cafe,Las Vegas,"[Breakfast & Brunch, American (Traditional), Cafes, Restaurants]",-115.2878431,36.2831507,68
