name,city,categories,longitude,latitude,review_count
Chili's Too,Las Vegas,"[American (Traditional), Restaurants]",-115.136389,36.175,42
Courtyard Cafe,Las Vegas,"[American (Traditional), Sandwiches, Restaurants]",-115.2001047,36.10189101,106
Sushi Twister,Las Vegas,"[Sushi Bars, Restaurants]",-115.0526182,36.10074129,271
Paradise Buffet & Cafe Restaurant,Las Vegas,"[Buffets, Restaurants]",-115.143347,36.171127,186
Sidewalk Cafe,Las Vegas,"[Cafes, Restaurants]",-115.1684081,36.1135342,74
888 Noodle Bar,Las Vegas,"[Szechuan, Asian Fusion, Thai, Chinese, Restaurants]",-115.1516104,36.1345821,33
Nathan's Famous,Las Vegas,"[Hot Dogs, Restaurants]",-115.168455,36.103191,57
Aloha Hawaiian BBQ,Las Vegas,"[Hawaiian, Restaurants]",-115.2103065,36.238878,32
Penang Malaysian Cuisine,Las Vegas,"[Malaysian, Singaporean, Restaurants]",-115.211199,36.125587,52
The Cracked Egg,Las Vegas,"[Breakfast & Brunch, Restaurants]",-115.243649,36.071857,284
Great Harvest Bread Company,Las Vegas,"[Bakeries, Food, Sandwiches, Restaurants]",-115.3146327,36.10060967,50
Binion's Ranch Steak House,Las Vegas,"[Steakhouses, Restaurants]",-115.144061,36.171235,164
Pearl,Las Vegas,"[Bars, Nightlife, Chinese, Restaurants]",-115.1693962,36.1033743,123
Market Grille Cafe,Las Vegas,"[Greek, Mediterranean, Restaurants]",-115.2877293,36.2903141,197
Thai Style Noodle House,Las Vegas,"[Thai, Vegetarian, Restaurants]",-115.1944248,36.1258871,431
TENDER Steak & Seafood,Las Vegas,"[Bars, Steakhouses, American (Traditional), Nightlife, Restaurants]",-115.1766143,36.09535564,239
Trader Vic's,Las Vegas,"[Bars, Nightlife, Hawaiian, Restaurants]",-115.146372,36.124423,47
IHOP,Las Vegas,"[American (Traditional), Restaurants]",-115.1565929,36.14573502,52
Pho Hung Restaurant,Las Vegas,"[Vietnamese, Asian Fusion, Restaurants]",-115.213272,36.1265592,80
China A GoGo,Las Vegas,"[Chinese, Restaurants]",-115.2792233,36.0520299,56
Aureole,Las Vegas,"[Seafood, American (Traditional), Restaurants]",-115.1764154,36.09256306,489
Dick's Last Resort,Las Vegas,"[Bars, American (Traditional), Food, Beer, Wine & Spirits, Nightlife, Restaurants]",-115.175557,36.098909,408
Diablo's Cantina,Las Vegas,"[Bars, Mexican, Nightlife, Restaurants]",-115.1733685,36.10442219,647
J & J Szechuan Cuisine,Las Vegas,"[Szechuan, Chinese, Restaurants]",-115.2192076,36.1265452,38
Fellini's Ristorante,Las Vegas,"[Steakhouses, Restaurants, Italian]",-115.1557732,36.14813295,82
Earl of Sandwich,Las Vegas,"[Sandwiches, Restaurants]",-115.1705533,36.11026599,3984
Brian's Beach Sushi,Las Vegas,"[Sushi Bars, Restaurants]",-115.2803993,36.1139221,71
Chow King,Las Vegas,"[Asian Fusion, Cantonese, Chinese, Filipino, Restaurants]",-115.1357269,36.1182191,70
Valerio's Tropical Bake Shop,Las Vegas,"[Filipino, Restaurants]",-115.135927,36.1181399,36
Trevi,Las Vegas,"[Food, Ice Cream & Frozen Yogurt, Restaurants, Italian]",-115.1732183,36.11783958,422
Almaza Hookah Cafe,Las Vegas,"[Middle Eastern, Restaurants]",-115.1507033,36.02117841,30
Pho Little Saigon,Las Vegas,"[Vietnamese, Restaurants]",-115.189863,36.1265155,238
Go Raw Cafe,Las Vegas,"[Live/Raw Food, Vegetarian, Vegan, Restaurants]",-115.12081,36.0410492,139
Montana Meat Company,Las Vegas,"[Steakhouses, Seafood, American (Traditional), Restaurants]",-115.2795189,36.0219691,159
Backstage Deli,Las Vegas,"[Sandwiches, Delis, Breakfast & Brunch, Restaurants]",-115.1769688,36.09496641,80
Big Al's Oyster Bar,Las Vegas,"[Seafood, Restaurants]",-115.20272,36.10089,137
Sumo Sushi 2,Las Vegas,"[Sushi Bars, Restaurants]",-115.2827383,36.0555607,204
Olive Garden Italian Restaurant,Las Vegas,"[Restaurants, Italian]",-115.331852,36.159976,117
Yunnan Garden,Las Vegas,"[Szechuan, Chinese, Restaurants]",-115.1929753,36.1247684,181
Gordon Biersch Brewery Restaurant,Las Vegas,"[Food, American (New), Breweries, Restaurants]",-115.2892847,36.1646182,163
Fresh Grill & Bar,Las Vegas,"[American (Traditional), Sandwiches, Restaurants]",-115.1688167,36.11001863,147
Yum Yum BBQ,Las Vegas,"[Korean, Sushi Bars, Japanese, Hawaiian, Restaurants]",-115.1530086,36.0130882,56
Don Tortaco,Las Vegas,"[Fast Food, Mexican, Restaurants]",-115.2440417,36.05103716,28
Samurai Sam's,Las Vegas,"[Japanese, Restaurants]",-115.17154,36.0512,29
Koi,Las Vegas,"[Japanese, Restaurants]",-115.1725201,36.1100794,379
Bazic Bar & Restoyaky,Las Vegas,"[Nightlife, Korean, Asian Fusion, Karaoke, Restaurants]",-115.2112409,36.1255374,91
Sofias Pizza,Las Vegas,"[Delis, Pizza, Restaurants]",-115.119135,36.087212,32
Jersey Mike's Subs,North Las Vegas,"[Delis, Fast Food, Sandwiches, Restaurants]",-115.1808133,36.2612478,32
Amore Taste of Chicago,Las Vegas,"[Restaurants, Pizza, Italian]",-115.2797333,36.1191125,277
Delights,Las Vegas,"[Delis, Sandwiches, Restaurants]",-115.1671331,36.1069705,58
Ruby's Diner,Las Vegas,"[Diners, Restaurants]",-115.1376378,36.08170954,87
Ay-Chung Noodle,Las Vegas,"[Taiwanese, Restaurants]",-115.2105683,36.1261521,40
The Cannery Row Buffet,North Las Vegas,"[Buffets, Restaurants]",-115.1261,36.2119,45
Payard P�tisserie & Bistro,Las Vegas,"[French, Restaurants]",-115.1750136,36.11724286,464
Pamplemousse Le Restaurant,Las Vegas,"[French, Restaurants]",-115.152417,36.144096,123
Upper Crust Pizza,Las Vegas,"[Italian, Pizza, Restaurants]",-115.3055866,36.1929381,58
Islands Restaurant,Las Vegas,"[Bars, American (Traditional), Burgers, Nightlife, Sports Bars, Restaurants]",-115.3314544,36.16003558,142
The Buffet at Treasure Island,Las Vegas,"[Buffets, Restaurants]",-115.171991,36.124829,429
Oyshi Sushi,Las Vegas,"[Sushi Bars, Restaurants]",-115.244158,36.047306,735
Buzios Seafood Restaurant,Las Vegas,"[Seafood, Restaurants]",-115.1809762,36.1143876,83
Mark Rich's New York Pizza & Pasta,Las Vegas,"[Pizza, Restaurants]",-115.3509522,36.1592907,80
Capriotti's Sandwich Shop,Las Vegas,"[Sandwiches, Restaurants]",-115.334816,36.1551327,57
Don Vito's,Las Vegas,"[Restaurants, Italian]",-115.175816,36.011877,84
Dan Marino's Fine Food & Spirits,Las Vegas,"[Burgers, American (Traditional), Barbeque, Restaurants]",-115.1465866,36.12459632,53
Fulton Fish Market,Las Vegas,"[Seafood, Restaurants]",-115.1735733,36.10266711,53
Cafe Rio,Las Vegas,"[Mexican, Restaurants]",-115.1192951,36.0161814,203
BJ's Cocktail Lounge West,Las Vegas,"[Bars, Nightlife, Lounges, Restaurants]",-115.255162,36.066304,48
MORE Buffet,Las Vegas,"[Casinos, Arts & Entertainment, American (Traditional), Buffets, Restaurants]",-115.1772583,36.09454564,366
Buffalo Wild Wings,Las Vegas,"[Bars, American (Traditional), Sports Bars, Nightlife, Chicken Wings, Restaurants]",-115.171677,36.05446,192
Musashi Japanese Steakhouse,Las Vegas,"[Japanese, Restaurants]",-115.1542695,36.1186973,340
Island Sushi and Grill,Las Vegas,"[Sushi Bars, Hawaiian, Restaurants]",-115.1179769,36.0184198,485
Rub Bbq,Las Vegas,"[Barbeque, Restaurants]",-115.186442,36.118699,31
TGI Friday's,Las Vegas,"[American (Traditional), Restaurants]",-115.2067011,36.1104125,93
The Lodge at Shelborne,Las Vegas,"[Pubs, Bars, American (Traditional), Nightlife, Restaurants]",-115.2430774,36.0367597,44
Sao Paulo,Las Vegas,"[Cafes, Restaurants]",-115.2067011,36.1104125,29
Tequila Bar and Grill,Las Vegas,"[Bars, Mexican, Nightlife, Restaurants]",-115.171309,36.11599166,165
The Lodge At Cactus,Las Vegas,"[Food, Burgers, Nightlife, Beer, Wine & Spirits, Restaurants]",-115.2038275,35.9986631,56
Roberto's Taco Shop,Las Vegas,"[Fast Food, Mexican, Restaurants]",-115.15036,36.01979,67
San Francisco Shrimp Bar and Deli,Las Vegas,"[Food, Seafood, Restaurants]",-115.1465531,36.1710451,32
Morels French Steakhouse & Bistro,Las Vegas,"[Bars, French, Nightlife, Lounges, Steakhouses, Restaurants]",-115.1689885,36.12460358,394
Shucks Tavern & Oyster Bar,Las Vegas,"[Nightlife, Seafood, Bars, Sports Bars, Restaurants]",-115.2943618,36.11522152,114
Baja Miguel's,Las Vegas,"[Mexican, Restaurants]",-115.1747074,36.0113116,87
Paradise Garden Buffet,Las Vegas,"[Buffets, Restaurants]",-115.172601,36.115606,262
Spicy Pickle,Las Vegas,"[Sandwiches, Restaurants]",-115.116175,36.006758,70
Thai Place,Las Vegas,"[Thai, Restaurants]",-115.1378443,36.1161392,30
Carnevino,Las Vegas,"[Steakhouses, Restaurants, Italian]",-115.168415,36.124582,861
California Pizza Kitchen,Las Vegas,"[American (Traditional), Pizza, Restaurants]",-115.1748396,36.06812776,96
Espressamente Illy,Las Vegas,"[Food, Desserts, Coffee & Tea, Cafes, Restaurants]",-115.168578,36.12347839,246
Blue Martini,Las Vegas,"[Bars, American (New), Nightlife, Lounges, Restaurants]",-115.1772393,36.06848501,484
Lindo Michoacan,Las Vegas,"[Mexican, Restaurants]",-115.312508,36.1154536,192
Joe's New York Pizza,Las Vegas,"[Pizza, Restaurants]",-115.17155,36.051991,94
Blue Burrito Grille,Las Vegas,"[Mexican, Restaurants]",-115.138026,36.089494,32
DJ Bibingkahan,Las Vegas,"[Filipino, Restaurants]",-115.1366241,36.141121,73
Maru Korean BBQ & Sushi,Las Vegas,"[Korean, Sushi Bars, Restaurants]",-115.304085,36.1909769,80
Table 10,Las Vegas,"[Cajun/Creole, American (New), Restaurants]",-115.1671393,36.12647801,433
California Pizza Kitchen,Las Vegas,"[Pizza, Restaurants]",-115.1768402,36.0687779,52
Hougan's Racing Sandwich Shop,Las Vegas,"[Burgers, Pizza, Sandwiches, Restaurants]",-115.15036,36.01979,59
Ago,Las Vegas,"[Restaurants, Italian]",-115.14,36.18,53
Abyssinia Ethiopian Restaurant,Las Vegas,"[Ethiopian, Restaurants]",-115.2054234,36.1014914,36
Cafe at Harrah's,Las Vegas,"[Breakfast & Brunch, American (Traditional), Restaurants]",-115.169667,36.11949,78
Cafe Rio,Las Vegas,"[Mexican, Restaurants]",-115.294935,36.1446524,128
Amena Bakery & Deli,Las Vegas,"[Bakeries, Food, Middle Eastern, Restaurants]",-115.208187,36.149049,140
Fatburger,Las Vegas,"[Burgers, American (Traditional), Fast Food, Restaurants]",-115.2974709,36.11343746,46
TJ's Steakhouse,Las Vegas,"[Steakhouses, Restaurants]",-115.1529193,36.1371122,53
RE Tapas,Las Vegas,"[Tapas Bars, Restaurants]",-115.1533034,36.0121499,27
Great Links Brewhouse & Grill,Las Vegas,"[Burgers, Hot Dogs, Sandwiches, Restaurants]",-115.2259466,36.2396354,178
CUT,Las Vegas,"[Bars, Steakhouses, Nightlife, Lounges, Restaurants]",-115.1687632,36.12437826,820
Towers Deli,Las Vegas,"[Delis, Restaurants]",-115.1696112,36.1214517,31
In-N-Out Burger,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.2464634,36.195559,71
Restaurant Charlie,Las Vegas,"[Seafood, Steakhouses, Asian Fusion, Restaurants]",-115.1823137,36.1407035,28
Teriyaki Madness,Las Vegas,"[Asian Fusion, Japanese, Hawaiian, Restaurants]",-115.2781678,36.0564145,106
Cabo Mexican Restaurant,Las Vegas,"[Mexican, Restaurants]",-115.1743953,36.1444401,30
In-N-Out Burger,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.1822024,36.10131547,561
Yayo Taco,Las Vegas,"[Mexican, Restaurants]",-115.136178,36.1051599,218
Brio Tuscan Grille,Las Vegas,"[Restaurants, Italian]",-115.1759299,36.06815239,583
Yard House,Las Vegas,"[Vegetarian, Bars, American (New), Nightlife, Restaurants]",-115.178028,36.068926,725
Sundance Grill,Las Vegas,"[American (Traditional), Restaurants]",-115.1834151,36.04206201,72
Suede Restaurant,Las Vegas,"[American (Traditional), Restaurants]",-115.1655364,36.1152568,41
Nosh,Las Vegas,"[Bakeries, Food, Bagels, Sandwiches, Restaurants]",-115.1684081,36.1135342,53
Little Dumpling,Las Vegas,"[Thai, Chinese, Restaurants]",-115.206454,36.279407,67
SUSHISAMBA - Las Vegas,Las Vegas,"[Bars, Asian Fusion, Nightlife, Restaurants]",-115.1677567,36.12397744,1264
Circus Buffet,Las Vegas,"[Casinos, Arts & Entertainment, American (New), Buffets, Restaurants]",-115.1646591,36.13766706,188
Pizzeria,Las Vegas,"[Fast Food, Pizza, Restaurants]",-115.1615956,36.1374016,37
Brand Steakhouse,Las Vegas,"[Bars, Steakhouses, American (Traditional), Nightlife, Restaurants]",-115.175206,36.104801,373
Yellowtail,Las Vegas,"[Food, Beer, Wine & Spirits, Steakhouses, Japanese, Restaurants]",-115.177001,36.11199,520
China Mama Restaurant,Las Vegas,"[Taiwanese, Chinese, Restaurants]",-115.224647,36.126861,209
Giorgio Ristorante E Caffe,Las Vegas,"[Restaurants, Italian]",-115.138026,36.089494,29
Rosati's,Las Vegas,"[Restaurants, Pizza, Italian]",-115.314551,36.1284289,70
Gritz Cafe,Las Vegas,"[Soul Food, Southern, Restaurants]",-115.1644913,36.1937687,108
Create,Las Vegas,"[Food, Ice Cream & Frozen Yogurt, Restaurants, Burgers]",-115.2509056,36.1962809,140
Xtreme Sushi,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.2069805,35.995344,107
Little Crown & Anchor Pub,Las Vegas,"[Pubs, Bars, Nightlife, British, Restaurants]",-115.2059767,36.1260764,64
True Island BBQ,Las Vegas,"[Barbeque, Restaurants]",-115.1185146,36.0153561,35
Steakhouse at Bill's,Las Vegas,"[Steakhouses, Restaurants]",-115.146372,36.124423,27
Woo,Las Vegas,"[Asian Fusion, Restaurants]",-115.1823137,36.1407035,54
Jimmy John's,Las Vegas,"[Food, Food Delivery Services, Delis, Sandwiches, Restaurants]",-115.2431228,36.0897171,53
Sushi Loca,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.2665305,36.2731033,212
Catfish Alley,Las Vegas,"[Southern, Restaurants]",-115.1533034,36.0121499,52
Buffalo Wild Wings,Las Vegas,"[Bars, American (Traditional), Sports Bars, Nightlife, Chicken Wings, Restaurants]",-115.286765,36.282752,100
YOLOS,Las Vegas,"[American (New), Mexican, Restaurants]",-115.1725031,36.12717449,275
Lucio Ristorante,Las Vegas,"[Restaurants, Italian]",-115.2796682,36.1439829,34
Cheeburger Cheeburger,Las Vegas,"[Burgers, Restaurants]",-115.2430027,36.0359796,229
Rice n Noodle,Las Vegas,"[Chinese, Restaurants]",-115.2429386,36.0441239,138
Twin Creeks,Las Vegas,"[Seafood, Steakhouses, Restaurants]",-115.1834365,36.04191453,201
Panna Thai,Las Vegas,"[Thai, Restaurants]",-115.298266,36.0789703,196
Tommy Bahama Restaurant & Bar - Las Vegas,Las Vegas,"[Seafood, American (New), Hawaiian, Restaurants]",-115.177184,36.06826246,235
DJT,Las Vegas,"[American (New), Restaurants]",-115.1711298,36.128561,55
Simon Restaurant and Lounge,Las Vegas,"[Breakfast & Brunch, American (New), Restaurants]",-115.199059,36.114303,340
Burger King,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.1592718,36.0802868,41
Garduno's,North Las Vegas,"[Mexican, Restaurants]",-115.1186676,36.19966125,30
McFadden's,Las Vegas,"[Bars, Pubs, Nightlife, American (New), Karaoke, Restaurants]",-115.1809762,36.1143876,53
Claim Jumper,Las Vegas,"[American (New), Restaurants]",-115.1768802,36.0675793,183
Sammy's Woodfired Pizza and Grill,Las Vegas,"[Pizza, Gluten-Free, Restaurants]",-115.287149,36.291612,102
Zaba's Mexican Grill,Las Vegas,"[Mexican, Restaurants]",-115.3061509,36.1146675,56
Raku,Las Vegas,"[Japanese, Restaurants]",-115.2095461,36.1264366,791
Great Steak & Potato,Las Vegas,"[American (New), Restaurants]",-115.1498508,36.08358083,40
Flatbreadz,Las Vegas,"[Sandwiches, Restaurants]",-115.1533426,36.0765176,28
St. Tropez International Buffet,Las Vegas,"[Buffets, Restaurants]",-115.2913521,36.1691517,41
Bobo China,Las Vegas,"[Chinese, Restaurants]",-115.2757916,36.1434155,79
Well Being In The Box,Las Vegas,"[Korean, Japanese, Restaurants]",-115.2254682,36.1429917,53
Feast Buffet,Las Vegas,"[Buffets, Restaurants]",-115.2398152,36.2476774,62
Red Velvet Cafe,Las Vegas,"[Vegetarian, Cafes, Restaurants]",-115.2627634,36.1432711,307
New Day Cafe,Las Vegas,"[Breakfast & Brunch, American (Traditional), Cafes, Restaurants]",-115.198017,36.039711,42
The Cracked Egg,Las Vegas,"[Breakfast & Brunch, Restaurants]",-115.2564721,36.2627888,139
Honey Pig,Las Vegas,"[Korean, Restaurants]",-115.205231,36.1255979,278
Raising Cane's,Las Vegas,"[American (Traditional), Fast Food, Chicken Wings, Restaurants]",-115.1397463,36.1150242,185
Geisha House Steak & Sushi,North Las Vegas,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",-115.206043,36.279651,122
Krazy Buffet,Las Vegas,"[Asian Fusion, Buffets, Chinese, Restaurants]",-115.267485,36.143368,146
BLT Burger,Las Vegas,"[Burgers, Restaurants]",-115.1736796,36.12316083,908
In-N-Out Burger,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.117929,36.021448,137
Lillie's Asian Cuisine,Las Vegas,"[Chinese, Restaurants]",-115.144506,36.170349,52
Joel Robuchon,Las Vegas,"[French, Restaurants]",-115.167725,36.103399,597
Lemongrass Caf�,Las Vegas,"[Vietnamese, Restaurants]",-115.117185,36.028936,326
Red Robin Gourmet Burgers,Las Vegas,"[Burgers, American (Traditional), Restaurants]",-115.2665755,36.271407,120
Buffalo Wild Wings,Las Vegas,"[Bars, American (Traditional), Sports Bars, Nightlife, Chicken Wings, Restaurants]",-115.2814295,36.05515401,155
The Mad Greek,Las Vegas,"[Greek, Mediterranean, Restaurants]",-115.278464,36.1428,93
Zine Noodles Dim Sum,Las Vegas,"[Dim Sum, Chinese, Restaurants]",-115.1711298,36.128561,221
Stratta,Las Vegas,"[Restaurants, American (New), Italian]",-115.1721598,36.12606526,192
Blue Fin Sushi & Roll,Las Vegas,"[Sushi Bars, Restaurants]",-115.088341,36.071413,249
Outback Steakhouse,Las Vegas,"[Steakhouses, Restaurants]",-115.172602,36.103699,51
Fuddruckers,Las Vegas,"[Burgers, American (Traditional), Restaurants]",-115.3092463,36.11354318,112
Capriotti's Sandwich Shop,Las Vegas,"[Sandwiches, Restaurants]",-115.120315,36.0574572,45
Rosati's,Las Vegas,"[Pizza, Restaurants]",-115.2790394,36.306775,73
Hokkaido Teppanyaki Steak House,Las Vegas,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",-115.3250841,36.1248839,74
LAVO Italian Restaurant & Lounge,Las Vegas,"[Bars, Dance Clubs, Nightlife, Lounges, Italian, Restaurants]",-115.1690687,36.12443395,1069
Seasons Buffet,Las Vegas,"[Buffets, Restaurants]",-115.1834372,36.0411727,181
Trattoria Reggiano,Las Vegas,"[Restaurants, Italian]",-115.1684369,36.12454871,395
Montesano's Eateria,Las Vegas,"[Food, Desserts, Italian, Pizza, Restaurants]",-115.1177785,36.0095858,225
Inaka Sushi,Las Vegas,"[Sushi Bars, Buffets, Restaurants]",-115.2703357,36.01908848,87
Marco's Pizza,Las Vegas,"[Italian, Pizza, Restaurants]",-115.283688,36.055622,62
Super Mex Restaurant & Cantina,Las Vegas,"[Breakfast & Brunch, Mexican, Restaurants]",-115.278723,36.071411,67
Farmer Boys,Las Vegas,"[Burgers, Breakfast & Brunch, Sandwiches, Restaurants]",-115.0794033,36.2414968,71
Mix Zone Cafe,Las Vegas,"[Thai, Restaurants]",-115.1720087,36.15936622,73
Primarily Prime Rib,Las Vegas,"[Steakhouses, Restaurants]",-115.1747074,36.0113116,85
San Gennaro Grill,Las Vegas,"[Burgers, Sandwiches, Restaurants]",-115.169758,36.121558,37
Gina's Bistro,Las Vegas,"[Restaurants, Italian]",-115.2790461,36.1125219,90
Papa John's Pizza,Las Vegas,"[Pizza, Restaurants]",-115.2710016,36.019787,42
Texas de Brazil,Las Vegas,"[Steakhouses, Restaurants, Gluten-Free, Brazilian]",-115.178605,36.068584,885
Maui Rose Hawaiian BBQ,Las Vegas,"[Hawaiian, Restaurants]",-115.1766297,36.1451859,65
Nordstrom Cafe,Las Vegas,"[American (New), Restaurants]",-115.1732167,36.12758725,125
Applebee's,Las Vegas,"[Bars, American (Traditional), Burgers, Nightlife, Sports Bars, Restaurants]",-115.2435598,36.1252746,30
Zaytoon Mediterranean Market and Kabob,Las Vegas,"[Persian/Iranian, Mediterranean, Restaurants]",-115.279439,36.1238755,156
John Cutter,Las Vegas,"[Burgers, American (New), Chicken Wings, Restaurants]",-115.351342,36.159014,129
Superbook Deli,Las Vegas,"[Delis, Sandwiches, Restaurants]",-115.1505728,36.13525532,29
The Buffet,Las Vegas,"[Buffets, Restaurants]",-115.1529193,36.1371122,90
WaffleS Cafe,Las Vegas,"[Food, Desserts, Breakfast & Brunch, Restaurants]",-115.2973533,36.0944116,151
Sunrise Coffee,Las Vegas,"[Food, Tea Rooms, Coffee & Tea, Vegan, Restaurants]",-115.1067983,36.0719464,481
Ping Pong Thai Restaurant,Las Vegas,"[Thai, Vegetarian, Restaurants]",-115.1104653,36.07135433,136
Ohana Hawaiian BBQ,Las Vegas,"[Chinese, Cantonese, Barbeque, Hawaiian, Restaurants]",-115.1986027,36.0387056,79
Kapit Bahay,Las Vegas,"[Filipino, Restaurants]",-115.1721927,36.1068162,49
Bosa 1,Las Vegas,"[Vietnamese, Restaurants]",-115.224318,36.127754,89
LBS Burger,Las Vegas,"[Burgers, Restaurants]",-115.333584,36.156094,223
Tropical Smoothie Cafe,Las Vegas,"[Food, Juice Bars & Smoothies, Sandwiches, Restaurants]",-115.224964,36.069826,44
T&T - Tacos and Tequila,Las Vegas,"[Mexican, Restaurants]",-115.1758946,36.09701407,444
Jenni Pho,Las Vegas,"[Vietnamese, Restaurants]",-115.2435889,36.0455949,228
Bollywood Grill Indian Cusine,Las Vegas,"[Pakistani, Indian, Restaurants]",-115.2418447,36.1442339,41
